location,loc_name,category,dateHour,map,avgMAP,maxCIR,avgCIR,CIRatMaxMAP
1,Palace Hills,roads_and_bridges,2020-04-07 18:00:00,4.96,4.96,5,4.670833333333333,5
1,Palace Hills,roads_and_bridges,2020-04-07 19:00:00,5.04,5.04,5,4.08,5
1,Palace Hills,roads_and_bridges,2020-04-07 20:00:00,5.16,5.16,5,3.19,5
1,Palace Hills,roads_and_bridges,2020-04-07 21:00:00,4.98,4.98,5,4.336666666666667,5
1,Palace Hills,roads_and_bridges,2020-04-07 22:00:00,5.19,5.19,5,4.392307692307693,1.05
1,Palace Hills,roads_and_bridges,2020-04-07 23:00:00,5.18,5.18,5,3.3475,5
1,Palace Hills,roads_and_bridges,2020-04-08 00:00:00,5.2,5.2,5,4.403846153846154,5
1,Palace Hills,roads_and_bridges,2020-04-08 01:00:00,5.27,5.27,5,4.384615384615385,5
1,Palace Hills,roads_and_bridges,2020-04-08 02:00:00,5.28,5.28,5,4.066923076923077,5
1,Palace Hills,roads_and_bridges,2020-04-08 03:00:00,5.33,5.33,5,3.660833333333333,1.02
1,Palace Hills,roads_and_bridges,2020-04-08 04:00:00,5.34,5.34,5,3.3516666666666666,5
1,Palace Hills,roads_and_bridges,2020-04-08 05:00:00,5.31,5.31,5,4.673333333333334,5
1,Palace Hills,roads_and_bridges,2020-04-08 06:00:00,5.42,5.42,5,3.43,5
1,Palace Hills,roads_and_bridges,2020-04-08 07:00:00,5.48,5.48,5,3.187692307692308,0.97
1,Palace Hills,roads_and_bridges,2020-04-08 08:00:00,5.71,5.71,5,1.112939189189189,5
1,Palace Hills,roads_and_bridges,2020-04-08 09:00:00,5.65,5.65,1.27,1.0317708333333333,1.01
1,Palace Hills,roads_and_bridges,2020-04-08 10:00:00,5.17,5.17,1.23,1.0409595959595959,1.02
1,Palace Hills,roads_and_bridges,2020-04-08 11:00:00,4.25,4.25,1.26,1.0572527472527473,0.91
1,Palace Hills,roads_and_bridges,2020-04-08 12:00:00,4.14,4.14,5,1.1281395348837209,0.96
1,Palace Hills,roads_and_bridges,2020-04-08 13:00:00,4.24,4.24,5,1.3311538461538461,1.1
1,Palace Hills,roads_and_bridges,2020-04-08 14:00:00,4.36,4.36,5,1.7676470588235296,1.1
1,Palace Hills,roads_and_bridges,2020-04-08 15:00:00,4.4,4.4,5,3.7041666666666666,5
1,Palace Hills,roads_and_bridges,2020-04-08 16:00:00,4.59,4.59,5,3.1333333333333333,5
1,Palace Hills,roads_and_bridges,2020-04-08 17:00:00,4.6,4.6,5,3.4469230769230768,5
1,Palace Hills,roads_and_bridges,2020-04-08 18:00:00,4.67,4.67,5,4.351666666666667,5
1,Palace Hills,roads_and_bridges,2020-04-08 19:00:00,4.57,4.57,5,4.6725,5
1,Palace Hills,roads_and_bridges,2020-04-08 20:00:00,4.68,4.68,5,2.56,1.03
1,Palace Hills,roads_and_bridges,2020-04-08 21:00:00,4.67,4.67,5,3.359166666666667,5
1,Palace Hills,roads_and_bridges,2020-04-08 22:00:00,4.7,4.7,5,2.5021428571428572,5
1,Palace Hills,roads_and_bridges,2020-04-08 23:00:00,4.58,4.58,5,4.67,5
1,Palace Hills,roads_and_bridges,2020-04-09 00:00:00,4.59,4.59,5,4.0183333333333335,5
1,Palace Hills,roads_and_bridges,2020-04-09 01:00:00,4.63,4.63,5,4.049166666666666,5
1,Palace Hills,roads_and_bridges,2020-04-09 02:00:00,4.67,4.67,5,3.493076923076923,1.12
1,Palace Hills,roads_and_bridges,2020-04-09 03:00:00,4.64,4.64,5,4.335833333333333,5
1,Palace Hills,roads_and_bridges,2020-04-09 04:00:00,4.66,4.66,5,4.085384615384616,5
1,Palace Hills,roads_and_bridges,2020-04-09 05:00:00,4.69,4.69,5,4.0892307692307694,5
1,Palace Hills,roads_and_bridges,2020-04-09 06:00:00,4.72,4.72,5,3.7058333333333335,5
1,Palace Hills,roads_and_bridges,2020-04-09 07:00:00,4.74,4.74,5,4.365,5
1,Palace Hills,roads_and_bridges,2020-04-09 08:00:00,4.79,4.79,5,3.3783333333333334,1.14
1,Palace Hills,roads_and_bridges,2020-04-09 09:00:00,4.72,4.72,5,3.6833333333333336,5
1,Palace Hills,roads_and_bridges,2020-04-09 10:00:00,4.73,4.73,5,4.010833333333333,1.05
1,Palace Hills,roads_and_bridges,2020-04-09 11:00:00,4.71,4.71,5,2.6413333333333333,5
1,Palace Hills,roads_and_bridges,2020-04-09 12:00:00,4.6,4.6,5,4.401538461538461,5
1,Palace Hills,roads_and_bridges,2020-04-09 13:00:00,4.58,4.58,5,4.335,5
1,Palace Hills,roads_and_bridges,2020-04-09 14:00:00,4.48,4.48,5,3.7815384615384615,1.04
1,Palace Hills,roads_and_bridges,2020-04-09 15:00:00,4.44,4.44,1.16,1.0124242424242424,1
1,Palace Hills,roads_and_bridges,2020-04-09 16:00:00,4.21,4.21,1.13,1.038974358974359,0.95
1,Palace Hills,roads_and_bridges,2020-04-09 17:00:00,4.3,4.3,5,1.4421052631578948,1.02
1,Palace Hills,roads_and_bridges,2020-04-09 18:00:00,4.27,4.27,5,2.850769230769231,1.01
1,Palace Hills,roads_and_bridges,2020-04-09 19:00:00,4.26,4.26,5,4.345,1.05
1,Palace Hills,roads_and_bridges,2020-04-09 20:00:00,4.25,4.25,5,4.091538461538462,5
1,Palace Hills,roads_and_bridges,2020-04-09 21:00:00,4.24,4.24,5,3.499230769230769,5
1,Palace Hills,roads_and_bridges,2020-04-09 22:00:00,4.26,4.26,5,4.348333333333334,5
1,Palace Hills,roads_and_bridges,2020-04-09 23:00:00,4.31,4.31,5,3.2015384615384614,1.08
1,Palace Hills,roads_and_bridges,2020-04-10 00:00:00,4.33,4.33,5,4.011666666666667,1.08
1,Palace Hills,roads_and_bridges,2020-04-10 01:00:00,4.22,4.22,5,4.6725,5
1,Palace Hills,roads_and_bridges,2020-04-10 02:00:00,4.35,4.35,5,4.3341666666666665,5
1,Palace Hills,roads_and_bridges,2020-04-10 03:00:00,4.29,4.29,5,4.0125,5
1,Palace Hills,roads_and_bridges,2020-04-10 04:00:00,4.25,4.25,5,4.6725,5
1,Palace Hills,roads_and_bridges,2020-04-10 05:00:00,4.34,4.34,5,4.033333333333333,5
1,Palace Hills,roads_and_bridges,2020-04-10 06:00:00,4.32,4.32,5,4.351666666666667,5
1,Palace Hills,roads_and_bridges,2020-04-10 07:00:00,4.42,4.42,5,4.0425,5
1,Palace Hills,roads_and_bridges,2020-04-10 08:00:00,4.39,4.39,5,3.3875,1.16
1,Palace Hills,roads_and_bridges,2020-04-10 09:00:00,4.44,4.44,5,3.8023076923076924,5
1,Palace Hills,roads_and_bridges,2020-04-10 10:00:00,0,0,5,5,5
1,Palace Hills,roads_and_bridges,2020-04-10 11:00:00,4.68,4.68,5,3.8964285714285714,1.1
1,Palace Hills,roads_and_bridges,2020-04-10 12:00:00,4.68,4.68,5,3.8384615384615386,5
1,Palace Hills,roads_and_bridges,2020-04-10 13:00:00,0,0,5,5,5
1,Palace Hills,roads_and_bridges,2020-04-10 14:00:00,4.63,4.63,5,4.6925,5
1,Palace Hills,roads_and_bridges,2020-04-10 15:00:00,4.76,4.76,5,3.7441666666666666,5
1,Palace Hills,roads_and_bridges,2020-04-10 16:00:00,4.75,4.75,5,4.37,5
1,Palace Hills,roads_and_bridges,2020-04-10 17:00:00,4.97,4.97,5,3.243076923076923,1.16
1,Palace Hills,roads_and_bridges,2020-04-10 18:00:00,5.11,5.11,5,3.915,5
1,Palace Hills,roads_and_bridges,2020-04-10 19:00:00,5.03,5.03,5,3.036153846153846,5
1,Palace Hills,roads_and_bridges,2020-04-10 20:00:00,5.03,5.03,5,4.699166666666667,5
1,Palace Hills,roads_and_bridges,2020-04-10 21:00:00,5.02,5.02,5,3.2383333333333333,5
1,Palace Hills,roads_and_bridges,2020-04-10 22:00:00,4.95,4.95,5,4.433333333333334,5
1,Palace Hills,roads_and_bridges,2020-04-10 23:00:00,4.88,4.88,5,4.715,5
1,Palace Hills,roads_and_bridges,2020-04-11 00:00:00,0,0,5,5,5
10,Chapparal,roads_and_bridges,2020-04-06 00:00:00,0,0,5,5,5
10,Chapparal,roads_and_bridges,2020-04-06 01:00:00,5.45,5.45,5,4.685833333333333,5
10,Chapparal,roads_and_bridges,2020-04-06 02:00:00,5.46,5.46,5,4.050833333333333,5
10,Chapparal,roads_and_bridges,2020-04-06 03:00:00,5.44,5.44,5,4.68,5
10,Chapparal,roads_and_bridges,2020-04-06 04:00:00,5.36,5.36,5,4.676666666666667,5
10,Chapparal,roads_and_bridges,2020-04-06 05:00:00,5.29,5.29,5,4.68,5
10,Chapparal,roads_and_bridges,2020-04-06 06:00:00,5.42,5.42,5,3.7075,5
10,Chapparal,roads_and_bridges,2020-04-06 07:00:00,5.52,5.52,5,3.3666666666666667,5
10,Chapparal,roads_and_bridges,2020-04-06 08:00:00,5.46,5.46,5,3.7815384615384615,5
10,Chapparal,roads_and_bridges,2020-04-06 09:00:00,5.39,5.39,5,4.668333333333333,5
10,Chapparal,roads_and_bridges,2020-04-06 10:00:00,5.36,5.36,5,3.3608333333333333,1.05
10,Chapparal,roads_and_bridges,2020-04-06 11:00:00,5.14,5.14,5,3.995833333333333,0.98
10,Chapparal,roads_and_bridges,2020-04-06 12:00:00,5.06,5.06,5,4.001666666666667,0.99
10,Chapparal,roads_and_bridges,2020-04-06 13:00:00,4.83,4.83,5,4.345,5
10,Chapparal,roads_and_bridges,2020-04-06 14:00:00,4.84,4.84,5,2.45125,1.04
10,Chapparal,roads_and_bridges,2020-04-06 15:00:00,4.14,4.14,5,2.1311764705882354,5
10,Chapparal,roads_and_bridges,2020-04-06 16:00:00,3.66,3.66,5,1.0394366197183098,0.98
10,Chapparal,roads_and_bridges,2020-04-06 17:00:00,3.73,3.73,5,1.0802702702702702,0.96
10,Chapparal,roads_and_bridges,2020-04-06 18:00:00,4.26,4.26,5,1.2127777777777777,0.98
10,Chapparal,roads_and_bridges,2020-04-06 19:00:00,4.74,4.74,5,2.2823076923076924,1.1
10,Chapparal,roads_and_bridges,2020-04-06 20:00:00,4.89,4.89,5,3.2964285714285713,1.02
10,Chapparal,roads_and_bridges,2020-04-06 21:00:00,4.94,4.94,5,4.0830769230769235,5
10,Chapparal,roads_and_bridges,2020-04-06 22:00:00,5.25,5.25,5,3.166923076923077,5
10,Chapparal,roads_and_bridges,2020-04-06 23:00:00,5.27,5.27,5,4.016666666666667,1.12
10,Chapparal,roads_and_bridges,2020-04-07 00:00:00,5.39,5.39,5,4.004166666666666,5
10,Chapparal,roads_and_bridges,2020-04-07 01:00:00,5.5,5.5,5,3.1353846153846154,0.92
10,Chapparal,roads_and_bridges,2020-04-07 02:00:00,5.48,5.48,5,3.6391666666666667,0.92
10,Chapparal,roads_and_bridges,2020-04-07 03:00:00,5.52,5.52,5,3.6466666666666665,5
10,Chapparal,roads_and_bridges,2020-04-07 04:00:00,5.61,5.61,5,4.328333333333333,5
10,Chapparal,roads_and_bridges,2020-04-07 05:00:00,5.76,5.76,5,4.321666666666666,5
10,Chapparal,roads_and_bridges,2020-04-07 06:00:00,5.7,5.7,5,3.9808333333333334,5
10,Chapparal,roads_and_bridges,2020-04-07 07:00:00,5.7,5.7,5,4.663333333333333,5
10,Chapparal,roads_and_bridges,2020-04-07 08:00:00,5.69,5.69,5,4.321666666666666,5
10,Chapparal,roads_and_bridges,2020-04-07 09:00:00,5.71,5.71,5,3.654166666666667,5
10,Chapparal,roads_and_bridges,2020-04-07 10:00:00,5.74,5.74,5,3.995833333333333,0.99
10,Chapparal,roads_and_bridges,2020-04-07 11:00:00,5.81,5.81,5,3.443846153846154,0.96
10,Chapparal,roads_and_bridges,2020-04-07 12:00:00,5.77,5.77,5,4.3707692307692305,5
10,Chapparal,roads_and_bridges,2020-04-07 13:00:00,5.81,5.81,5,4.324166666666667,5
10,Chapparal,roads_and_bridges,2020-04-07 14:00:00,5.84,5.84,5,4.323333333333333,5
10,Chapparal,roads_and_bridges,2020-04-07 15:00:00,0,0,5,5,5
10,Chapparal,roads_and_bridges,2020-04-07 16:00:00,5.8,5.8,5,4.658333333333333,0.9
10,Chapparal,roads_and_bridges,2020-04-07 17:00:00,5.8,5.8,5,3.540714285714286,0.9
10,Chapparal,roads_and_bridges,2020-04-07 18:00:00,5.61,5.61,5,4.310833333333333,5
10,Chapparal,roads_and_bridges,2020-04-07 19:00:00,0,0,5,5,5
10,Chapparal,roads_and_bridges,2020-04-07 20:00:00,5.65,5.65,5,2.7830769230769232,0.84
10,Chapparal,roads_and_bridges,2020-04-07 21:00:00,5.48,5.48,5,4.315833333333333,5
10,Chapparal,roads_and_bridges,2020-04-07 22:00:00,5.57,5.57,5,3.109230769230769,5
10,Chapparal,roads_and_bridges,2020-04-07 23:00:00,5.53,5.53,5,4.323333333333333,0.92
10,Chapparal,roads_and_bridges,2020-04-08 00:00:00,5.55,5.55,5,3.9808333333333334,5
10,Chapparal,roads_and_bridges,2020-04-08 01:00:00,5.55,5.55,5,4.320833333333334,5
10,Chapparal,roads_and_bridges,2020-04-08 02:00:00,5.57,5.57,5,2.966666666666667,0.9
10,Chapparal,roads_and_bridges,2020-04-08 03:00:00,5.58,5.58,5,3.4253846153846155,5
10,Chapparal,roads_and_bridges,2020-04-08 04:00:00,5.75,5.75,5,3.985,5
10,Chapparal,roads_and_bridges,2020-04-08 05:00:00,5.71,5.71,5,3.6425,5
10,Chapparal,roads_and_bridges,2020-04-08 06:00:00,5.76,5.76,5,4.0746153846153845,5
10,Chapparal,roads_and_bridges,2020-04-08 07:00:00,5.79,5.79,5,4.664166666666667,5
10,Chapparal,roads_and_bridges,2020-04-08 08:00:00,5.95,5.95,5,1.6616666666666666,5
10,Chapparal,roads_and_bridges,2020-04-08 09:00:00,0,0,5,5,5
10,Chapparal,roads_and_bridges,2020-04-08 10:00:00,0,0,5,5,5
10,Chapparal,roads_and_bridges,2020-04-08 11:00:00,0,0,5,5,5
10,Chapparal,roads_and_bridges,2020-04-08 12:00:00,0,0,5,5,5
10,Chapparal,roads_and_bridges,2020-04-08 13:00:00,0,0,5,5,5
10,Chapparal,roads_and_bridges,2020-04-08 14:00:00,0,0,5,5,5
10,Chapparal,roads_and_bridges,2020-04-08 15:00:00,0,0,5,5,5
10,Chapparal,roads_and_bridges,2020-04-08 16:00:00,0,0,5,5,5
10,Chapparal,roads_and_bridges,2020-04-08 17:00:00,0,0,5,5,5
10,Chapparal,roads_and_bridges,2020-04-08 18:00:00,0,0,5,5,5
10,Chapparal,roads_and_bridges,2020-04-08 19:00:00,0,0,5,5,5
10,Chapparal,roads_and_bridges,2020-04-08 20:00:00,0,0,5,5,5
10,Chapparal,roads_and_bridges,2020-04-08 21:00:00,0,0,5,5,5
10,Chapparal,roads_and_bridges,2020-04-08 22:00:00,0,0,5,5,5
10,Chapparal,roads_and_bridges,2020-04-08 23:00:00,0,0,5,5,5
10,Chapparal,roads_and_bridges,2020-04-09 00:00:00,0,0,5,5,5
10,Chapparal,roads_and_bridges,2020-04-09 01:00:00,0,0,5,5,5
10,Chapparal,roads_and_bridges,2020-04-09 02:00:00,0,0,5,5,5
10,Chapparal,roads_and_bridges,2020-04-09 03:00:00,0,0,5,5,5
10,Chapparal,roads_and_bridges,2020-04-09 04:00:00,6.34,6.34,5,0.9685765895953757,5
10,Chapparal,roads_and_bridges,2020-04-09 05:00:00,6.24,6.24,5,3.1369230769230767,5
10,Chapparal,roads_and_bridges,2020-04-09 06:00:00,6.27,6.27,5,4.331666666666667,5
10,Chapparal,roads_and_bridges,2020-04-09 07:00:00,6.37,6.37,5,3.9941666666666666,5
10,Chapparal,roads_and_bridges,2020-04-09 08:00:00,6.39,6.39,5,4.661666666666667,5
10,Chapparal,roads_and_bridges,2020-04-09 09:00:00,6.44,6.44,5,3.2478571428571428,5
10,Chapparal,roads_and_bridges,2020-04-09 10:00:00,6.6,6.6,5,3.9808333333333334,0.98
10,Chapparal,roads_and_bridges,2020-04-09 11:00:00,6.47,6.47,5,4.656666666666666,5
10,Chapparal,roads_and_bridges,2020-04-09 12:00:00,6.84,6.84,5,3.6325,0.95
10,Chapparal,roads_and_bridges,2020-04-09 13:00:00,6.78,6.78,5,4.365384615384615,5
10,Chapparal,roads_and_bridges,2020-04-09 14:00:00,6.95,6.95,5,3.975,5
10,Chapparal,roads_and_bridges,2020-04-09 15:00:00,7.36,7.36,1.05,0.9193010752688172,0.96
10,Chapparal,roads_and_bridges,2020-04-09 16:00:00,7.23,7.23,1.14,0.9693939393939394,0.92
10,Chapparal,roads_and_bridges,2020-04-09 17:00:00,7.17,7.17,0.98,0.9042857142857142,0.9
10,Chapparal,roads_and_bridges,2020-04-09 18:00:00,6.63,6.63,1.01,0.9479310344827586,0.95
10,Chapparal,roads_and_bridges,2020-04-09 19:00:00,6.16,6.16,5,1.6564705882352941,5
10,Chapparal,roads_and_bridges,2020-04-09 20:00:00,5.72,5.72,5,2.6692857142857145,0.9
10,Chapparal,roads_and_bridges,2020-04-09 21:00:00,5.64,5.64,5,3.766923076923077,5
10,Chapparal,roads_and_bridges,2020-04-09 22:00:00,5.65,5.65,5,3.4346153846153844,5
10,Chapparal,roads_and_bridges,2020-04-09 23:00:00,5.6,5.6,5,3.9791666666666665,0.92
10,Chapparal,roads_and_bridges,2020-04-10 00:00:00,5.52,5.52,5,4.656666666666666,5
10,Chapparal,roads_and_bridges,2020-04-10 01:00:00,5.5,5.5,5,3.1076923076923078,5
10,Chapparal,roads_and_bridges,2020-04-10 02:00:00,0,0,5,5,5
10,Chapparal,roads_and_bridges,2020-04-10 03:00:00,5.28,5.28,5,3.9791666666666665,5
10,Chapparal,roads_and_bridges,2020-04-10 04:00:00,5.19,5.19,5,3.3933333333333335,0.93
10,Chapparal,roads_and_bridges,2020-04-10 05:00:00,5.15,5.15,5,4.0008333333333335,5
10,Chapparal,roads_and_bridges,2020-04-10 06:00:00,4.98,4.98,5,4.6658333333333335,0.99
10,Chapparal,roads_and_bridges,2020-04-10 07:00:00,5.15,5.15,5,4.6675,5
10,Chapparal,roads_and_bridges,2020-04-10 08:00:00,5.25,5.25,5,3.6333333333333333,0.97
10,Chapparal,roads_and_bridges,2020-04-10 09:00:00,5.23,5.23,5,4.3125,5
10,Chapparal,roads_and_bridges,2020-04-10 10:00:00,5.2,5.2,5,4.6525,5
10,Chapparal,roads_and_bridges,2020-04-10 11:00:00,5.3,5.3,5,3.9716666666666667,5
10,Chapparal,roads_and_bridges,2020-04-10 12:00:00,5.41,5.41,5,3.970833333333333,0.86
10,Chapparal,roads_and_bridges,2020-04-10 13:00:00,0,0,5,5,5
10,Chapparal,roads_and_bridges,2020-04-10 14:00:00,5.57,5.57,5,3.5642857142857145,5
10,Chapparal,roads_and_bridges,2020-04-10 15:00:00,5.7,5.7,5,3.7915384615384617,5
10,Chapparal,roads_and_bridges,2020-04-10 16:00:00,0,0,5,5,5
10,Chapparal,roads_and_bridges,2020-04-10 17:00:00,5.82,5.82,5,3.776153846153846,5
10,Chapparal,roads_and_bridges,2020-04-10 18:00:00,5.73,5.73,5,3.651666666666667,0.96
10,Chapparal,roads_and_bridges,2020-04-10 19:00:00,5.78,5.78,5,3.6783333333333332,5
10,Chapparal,roads_and_bridges,2020-04-10 20:00:00,0,0,5,5,5
10,Chapparal,roads_and_bridges,2020-04-10 21:00:00,5.85,5.85,5,3.3783333333333334,1.07
10,Chapparal,roads_and_bridges,2020-04-10 22:00:00,0,0,5,5,5
10,Chapparal,roads_and_bridges,2020-04-10 23:00:00,5.8,5.8,5,3.5730769230769233,5
10,Chapparal,roads_and_bridges,2020-04-11 00:00:00,0,0,5,5,5
11,Terrapin Springs,roads_and_bridges,2020-04-06 00:00:00,0,0,5,5,5
11,Terrapin Springs,roads_and_bridges,2020-04-06 01:00:00,6.22,6.22,5,4.1325,5
11,Terrapin Springs,roads_and_bridges,2020-04-06 02:00:00,6.21,6.21,5,3.713076923076923,5
11,Terrapin Springs,roads_and_bridges,2020-04-06 03:00:00,5.69,5.69,5,4.759166666666666,2.11
11,Terrapin Springs,roads_and_bridges,2020-04-06 04:00:00,5.67,5.67,5,4.7525,2.03
11,Terrapin Springs,roads_and_bridges,2020-04-06 05:00:00,5.51,5.51,5,4.748333333333333,5
11,Terrapin Springs,roads_and_bridges,2020-04-06 06:00:00,5.41,5.41,5,4.744166666666667,5
11,Terrapin Springs,roads_and_bridges,2020-04-06 07:00:00,5.24,5.24,5,4.735,5
11,Terrapin Springs,roads_and_bridges,2020-04-06 08:00:00,5.11,5.11,5,4.7283333333333335,5
11,Terrapin Springs,roads_and_bridges,2020-04-06 09:00:00,4.82,4.82,5,4.715,5
11,Terrapin Springs,roads_and_bridges,2020-04-06 10:00:00,0,0,5,5,5
11,Terrapin Springs,roads_and_bridges,2020-04-06 11:00:00,4.73,4.73,5,4.7025,1.43
11,Terrapin Springs,roads_and_bridges,2020-04-06 12:00:00,0,0,5,5,5
11,Terrapin Springs,roads_and_bridges,2020-04-06 13:00:00,4.48,4.48,5,4.375,5
11,Terrapin Springs,roads_and_bridges,2020-04-06 14:00:00,4.05,4.05,5,4.675,5
11,Terrapin Springs,roads_and_bridges,2020-04-06 15:00:00,3.88,3.88,5,3.655,5
11,Terrapin Springs,roads_and_bridges,2020-04-06 16:00:00,3.33,3.33,5,1.6315625,1.07
11,Terrapin Springs,roads_and_bridges,2020-04-06 17:00:00,1.56,1.56,5,2.2268421052631577,1.87
11,Terrapin Springs,roads_and_bridges,2020-04-06 18:00:00,2.33,2.33,5,2.9157142857142855,1.34
11,Terrapin Springs,roads_and_bridges,2020-04-06 19:00:00,2.9,2.9,5,4.093846153846154,5
11,Terrapin Springs,roads_and_bridges,2020-04-06 20:00:00,3.25,3.25,5,4.320833333333334,5
11,Terrapin Springs,roads_and_bridges,2020-04-06 21:00:00,3.39,3.39,5,4.6691666666666665,5
11,Terrapin Springs,roads_and_bridges,2020-04-06 22:00:00,3.7,3.7,5,4.33,0.96
11,Terrapin Springs,roads_and_bridges,2020-04-06 23:00:00,4.17,4.17,5,4.364166666666667,5
11,Terrapin Springs,roads_and_bridges,2020-04-07 00:00:00,4.67,4.67,5,4.09,1.3
11,Terrapin Springs,roads_and_bridges,2020-04-07 01:00:00,4.82,4.82,5,4.1025,5
11,Terrapin Springs,roads_and_bridges,2020-04-07 02:00:00,5,5,5,3.795,5
11,Terrapin Springs,roads_and_bridges,2020-04-07 03:00:00,4.9,4.9,5,4.071666666666666,5
11,Terrapin Springs,roads_and_bridges,2020-04-07 04:00:00,4.82,4.82,5,4.031666666666666,1.17
11,Terrapin Springs,roads_and_bridges,2020-04-07 05:00:00,4.35,4.35,5,3.658333333333333,5
11,Terrapin Springs,roads_and_bridges,2020-04-07 06:00:00,4.36,4.36,5,4.020833333333333,5
11,Terrapin Springs,roads_and_bridges,2020-04-07 07:00:00,4.52,4.52,5,4.351666666666667,5
11,Terrapin Springs,roads_and_bridges,2020-04-07 08:00:00,4.6,4.6,5,4.395384615384615,5
11,Terrapin Springs,roads_and_bridges,2020-04-07 09:00:00,4.63,4.63,5,4.670833333333333,5
11,Terrapin Springs,roads_and_bridges,2020-04-07 10:00:00,0,0,5,5,5
11,Terrapin Springs,roads_and_bridges,2020-04-07 11:00:00,4.84,4.84,5,4.008333333333334,5
11,Terrapin Springs,roads_and_bridges,2020-04-07 12:00:00,4.94,4.94,5,3.6841666666666666,5
