location,loc_name,category,dateHour,map,avgMAP,maxCIR,avgCIR,CIRatMaxMAP
1,Palace Hills,sewer_and_water,2020-04-08 00:00:00,5.56,5.56,5,4.813076923076923,5
1,Palace Hills,sewer_and_water,2020-04-08 01:00:00,6.64,6.64,5,4.773846153846154,5
1,Palace Hills,sewer_and_water,2020-04-08 02:00:00,6.54,6.54,5,4.587692307692308,5
1,Palace Hills,sewer_and_water,2020-04-08 03:00:00,6.5,6.5,5,4.428333333333334,3.69
1,Palace Hills,sewer_and_water,2020-04-08 04:00:00,4.13,4.13,5,4.4,5
1,Palace Hills,sewer_and_water,2020-04-08 05:00:00,4.43,4.43,5,4.866666666666666,5
1,Palace Hills,sewer_and_water,2020-04-08 06:00:00,7.04,7.04,5,4.4,5
1,Palace Hills,sewer_and_water,2020-04-08 07:00:00,8.38,8.38,5,4.345384615384615,3.48
1,Palace Hills,sewer_and_water,2020-04-08 08:00:00,8.55,8.55,5,3.5159797297297297,5
1,Palace Hills,sewer_and_water,2020-04-08 09:00:00,8.89,8.89,4.08,3.4913541666666665,3.91
1,Palace Hills,sewer_and_water,2020-04-08 10:00:00,8.49,8.49,4.33,3.4875757575757578,3.43
1,Palace Hills,sewer_and_water,2020-04-08 11:00:00,3.81,3.81,3.98,3.4627472527472527,3.61
1,Palace Hills,sewer_and_water,2020-04-08 12:00:00,3.35,3.35,5,3.490697674418605,3.3
1,Palace Hills,sewer_and_water,2020-04-08 13:00:00,4.39,4.39,5,3.5565384615384614,3.88
1,Palace Hills,sewer_and_water,2020-04-08 14:00:00,3.87,3.87,5,3.77,3.28
1,Palace Hills,sewer_and_water,2020-04-08 15:00:00,3.15,3.15,5,4.530833333333334,5
1,Palace Hills,sewer_and_water,2020-04-08 16:00:00,5.3,5.3,5,4.291333333333333,5
1,Palace Hills,sewer_and_water,2020-04-08 17:00:00,4.92,4.92,5,4.436153846153847,5
1,Palace Hills,sewer_and_water,2020-04-08 18:00:00,4.76,4.76,5,4.739166666666667,5
1,Palace Hills,sewer_and_water,2020-04-08 19:00:00,4.04,4.04,5,4.89,5
1,Palace Hills,sewer_and_water,2020-04-08 20:00:00,7.02,7.02,5,4.096153846153846,3.54
1,Palace Hills,sewer_and_water,2020-04-08 21:00:00,6.44,6.44,5,4.315,5
1,Palace Hills,sewer_and_water,2020-04-08 22:00:00,6.41,6.41,5,3.9057142857142857,5
1,Palace Hills,sewer_and_water,2020-04-08 23:00:00,5.34,5.34,5,4.849166666666667,5
1,Palace Hills,sewer_and_water,2020-04-09 00:00:00,6.26,6.26,5,4.589166666666666,5
1,Palace Hills,sewer_and_water,2020-04-09 01:00:00,6.83,6.83,5,4.638333333333334,5
1,Palace Hills,sewer_and_water,2020-04-09 02:00:00,5.78,5.78,5,4.577692307692308,3.67
1,Palace Hills,sewer_and_water,2020-04-09 03:00:00,6.52,6.52,5,4.781666666666666,5
1,Palace Hills,sewer_and_water,2020-04-09 04:00:00,5.44,5.44,5,4.611538461538461,5
1,Palace Hills,sewer_and_water,2020-04-09 05:00:00,4.32,4.32,5,4.688461538461539,5
1,Palace Hills,sewer_and_water,2020-04-09 06:00:00,6.47,6.47,5,4.4991666666666665,5
1,Palace Hills,sewer_and_water,2020-04-09 07:00:00,5.41,5.41,5,4.783333333333333,5
1,Palace Hills,sewer_and_water,2020-04-09 08:00:00,5.77,5.77,5,4.309166666666667,3.4
1,Palace Hills,sewer_and_water,2020-04-09 09:00:00,3.72,3.72,5,4.490833333333334,5
1,Palace Hills,sewer_and_water,2020-04-09 10:00:00,4.68,4.68,5,4.654166666666667,3.65
1,Palace Hills,sewer_and_water,2020-04-09 11:00:00,5.87,5.87,5,4.114,5
1,Palace Hills,sewer_and_water,2020-04-09 12:00:00,6.82,6.82,5,4.791538461538462,5
1,Palace Hills,sewer_and_water,2020-04-09 13:00:00,5.69,5.69,5,4.7225,5
1,Palace Hills,sewer_and_water,2020-04-09 14:00:00,5.33,5.33,5,4.59,3.43
1,Palace Hills,sewer_and_water,2020-04-09 15:00:00,3.52,3.52,4.11,3.471969696969697,3.63
1,Palace Hills,sewer_and_water,2020-04-09 16:00:00,5.4,5.4,4.02,3.5017948717948717,3.62
1,Palace Hills,sewer_and_water,2020-04-09 17:00:00,2.7,2.7,5,3.5921052631578947,3.22
1,Palace Hills,sewer_and_water,2020-04-09 18:00:00,5.48,5.48,5,4.124615384615384,3.24
1,Palace Hills,sewer_and_water,2020-04-09 19:00:00,6.94,6.94,5,4.7325,3.18
1,Palace Hills,sewer_and_water,2020-04-09 20:00:00,7.24,7.24,5,4.643076923076923,5
1,Palace Hills,sewer_and_water,2020-04-09 21:00:00,7.11,7.11,5,4.393076923076923,5
1,Palace Hills,sewer_and_water,2020-04-09 22:00:00,3.66,3.66,5,4.751666666666667,5
1,Palace Hills,sewer_and_water,2020-04-09 23:00:00,3.64,3.64,5,4.319230769230769,3.61
1,Palace Hills,sewer_and_water,2020-04-10 00:00:00,5.22,5.22,5,4.6,3.21
1,Palace Hills,sewer_and_water,2020-04-10 01:00:00,5.59,5.59,5,4.8566666666666665,5
1,Palace Hills,sewer_and_water,2020-04-10 02:00:00,5.63,5.63,5,4.73,5
1,Palace Hills,sewer_and_water,2020-04-10 03:00:00,4.93,4.93,5,4.700833333333334,5
1,Palace Hills,sewer_and_water,2020-04-10 04:00:00,4.74,4.74,5,4.915,5
1,Palace Hills,sewer_and_water,2020-04-10 05:00:00,3.32,3.32,5,4.650833333333333,5
1,Palace Hills,sewer_and_water,2020-04-10 06:00:00,4.39,4.39,5,4.7825,5
1,Palace Hills,sewer_and_water,2020-04-10 07:00:00,4.22,4.22,5,4.67,5
1,Palace Hills,sewer_and_water,2020-04-10 08:00:00,4.47,4.47,5,4.410833333333334,3.67
1,Palace Hills,sewer_and_water,2020-04-10 09:00:00,3.19,3.19,5,4.53923076923077,5
1,Palace Hills,sewer_and_water,2020-04-10 10:00:00,0,0,5,5,5
1,Palace Hills,sewer_and_water,2020-04-10 11:00:00,4.67,4.67,5,4.6085714285714285,3.81
1,Palace Hills,sewer_and_water,2020-04-10 12:00:00,6.01,6.01,5,4.5576923076923075,5
1,Palace Hills,sewer_and_water,2020-04-10 13:00:00,0,0,5,5,5
1,Palace Hills,sewer_and_water,2020-04-10 14:00:00,6.06,6.06,5,4.890833333333333,5
1,Palace Hills,sewer_and_water,2020-04-10 15:00:00,5.53,5.53,5,4.505,5
1,Palace Hills,sewer_and_water,2020-04-10 16:00:00,5.64,5.64,5,4.7941666666666665,5
1,Palace Hills,sewer_and_water,2020-04-10 17:00:00,3.82,3.82,5,4.343076923076923,3.15
1,Palace Hills,sewer_and_water,2020-04-10 18:00:00,4.99,4.99,5,4.530714285714286,5
1,Palace Hills,sewer_and_water,2020-04-10 19:00:00,7.33,7.33,5,4.2069230769230765,5
1,Palace Hills,sewer_and_water,2020-04-10 20:00:00,6.11,6.11,5,4.8625,5
1,Palace Hills,sewer_and_water,2020-04-10 21:00:00,6.41,6.41,5,4.261666666666667,5
1,Palace Hills,sewer_and_water,2020-04-10 22:00:00,4.1,4.1,5,4.786666666666667,5
1,Palace Hills,sewer_and_water,2020-04-10 23:00:00,3.45,3.45,5,4.9575,5
1,Palace Hills,sewer_and_water,2020-04-11 00:00:00,0,0,5,5,5
10,Chapparal,sewer_and_water,2020-04-06 00:00:00,0,0,5,5,5
10,Chapparal,sewer_and_water,2020-04-06 01:00:00,3.91,3.91,5,4.710833333333333,5
10,Chapparal,sewer_and_water,2020-04-06 02:00:00,3.96,3.96,5,4.095833333333333,5
10,Chapparal,sewer_and_water,2020-04-06 03:00:00,4.01,4.01,5,4.693333333333333,5
10,Chapparal,sewer_and_water,2020-04-06 04:00:00,4.1,4.1,5,4.6875,5
10,Chapparal,sewer_and_water,2020-04-06 05:00:00,3.9,3.9,5,4.6925,5
10,Chapparal,sewer_and_water,2020-04-06 06:00:00,4.08,4.08,5,3.7691666666666666,5
10,Chapparal,sewer_and_water,2020-04-06 07:00:00,4.23,4.23,5,3.4375,5
10,Chapparal,sewer_and_water,2020-04-06 08:00:00,4.01,4.01,5,3.8076923076923075,5
10,Chapparal,sewer_and_water,2020-04-06 09:00:00,3.87,3.87,5,4.6775,5
10,Chapparal,sewer_and_water,2020-04-06 10:00:00,3.95,3.95,5,3.4325,1.18
10,Chapparal,sewer_and_water,2020-04-06 11:00:00,3.78,3.78,5,4.039166666666667,1.11
10,Chapparal,sewer_and_water,2020-04-06 12:00:00,3.75,3.75,5,4.059166666666667,1.22
10,Chapparal,sewer_and_water,2020-04-06 13:00:00,3.31,3.31,5,4.388333333333334,5
10,Chapparal,sewer_and_water,2020-04-06 14:00:00,3.04,3.04,5,2.623125,1.32
10,Chapparal,sewer_and_water,2020-04-06 15:00:00,1.65,1.65,5,2.3076470588235294,5
10,Chapparal,sewer_and_water,2020-04-06 16:00:00,1.1,1.1,5,1.1487323943661971,1.22
10,Chapparal,sewer_and_water,2020-04-06 17:00:00,1.14,1.14,5,1.335135135135135,1.22
10,Chapparal,sewer_and_water,2020-04-06 18:00:00,2.07,2.07,5,1.4294444444444445,1.19
10,Chapparal,sewer_and_water,2020-04-06 19:00:00,3.19,3.19,5,2.47,1.36
10,Chapparal,sewer_and_water,2020-04-06 20:00:00,3.6,3.6,5,3.4042857142857144,1.28
10,Chapparal,sewer_and_water,2020-04-06 21:00:00,3.85,3.85,5,4.135384615384615,5
10,Chapparal,sewer_and_water,2020-04-06 22:00:00,4.34,4.34,5,3.272307692307692,5
10,Chapparal,sewer_and_water,2020-04-06 23:00:00,4.53,4.53,5,4.075,1.39
10,Chapparal,sewer_and_water,2020-04-07 00:00:00,4.8,4.8,5,4.064166666666667,5
10,Chapparal,sewer_and_water,2020-04-07 01:00:00,5.15,5.15,5,3.267692307692308,1.18
10,Chapparal,sewer_and_water,2020-04-07 02:00:00,5.28,5.28,5,3.7241666666666666,1.23
10,Chapparal,sewer_and_water,2020-04-07 03:00:00,5.31,5.31,5,3.7475,5
10,Chapparal,sewer_and_water,2020-04-07 04:00:00,5.33,5.33,5,4.381666666666667,5
10,Chapparal,sewer_and_water,2020-04-07 05:00:00,5.42,5.42,5,4.360833333333333,5
10,Chapparal,sewer_and_water,2020-04-07 06:00:00,5.47,5.47,5,4.0408333333333335,5
10,Chapparal,sewer_and_water,2020-04-07 07:00:00,5.41,5.41,5,4.685,5
10,Chapparal,sewer_and_water,2020-04-07 08:00:00,5.51,5.51,5,4.364166666666667,5
10,Chapparal,sewer_and_water,2020-04-07 09:00:00,5.52,5.52,5,3.7391666666666667,5
10,Chapparal,sewer_and_water,2020-04-07 10:00:00,5.19,5.19,5,4.041666666666667,1.14
10,Chapparal,sewer_and_water,2020-04-07 11:00:00,5.11,5.11,5,3.516923076923077,1.16
10,Chapparal,sewer_and_water,2020-04-07 12:00:00,4.84,4.84,5,4.409230769230769,5
10,Chapparal,sewer_and_water,2020-04-07 13:00:00,4.64,4.64,5,4.369166666666667,5
10,Chapparal,sewer_and_water,2020-04-07 14:00:00,4.58,4.58,5,4.358333333333333,5
10,Chapparal,sewer_and_water,2020-04-07 15:00:00,0,0,5,5,5
10,Chapparal,sewer_and_water,2020-04-07 16:00:00,4.53,4.53,5,4.6725,1.07
10,Chapparal,sewer_and_water,2020-04-07 17:00:00,4.79,4.79,5,3.63,1.1
10,Chapparal,sewer_and_water,2020-04-07 18:00:00,4.67,4.67,5,4.36,5
10,Chapparal,sewer_and_water,2020-04-07 19:00:00,0,0,5,5,5
10,Chapparal,sewer_and_water,2020-04-07 20:00:00,4.79,4.79,5,2.9446153846153846,1.17
10,Chapparal,sewer_and_water,2020-04-07 21:00:00,4.48,4.48,5,4.3758333333333335,5
10,Chapparal,sewer_and_water,2020-04-07 22:00:00,4.58,4.58,5,3.267692307692308,5
10,Chapparal,sewer_and_water,2020-04-07 23:00:00,4.74,4.74,5,4.3741666666666665,1.2
10,Chapparal,sewer_and_water,2020-04-08 00:00:00,4.77,4.77,5,4.048333333333333,5
10,Chapparal,sewer_and_water,2020-04-08 01:00:00,4.82,4.82,5,4.37,5
10,Chapparal,sewer_and_water,2020-04-08 02:00:00,4.93,4.93,5,3.1075,1.17
10,Chapparal,sewer_and_water,2020-04-08 03:00:00,4.97,4.97,5,3.5084615384615385,5
10,Chapparal,sewer_and_water,2020-04-08 04:00:00,4.99,4.99,5,4.036666666666667,5
10,Chapparal,sewer_and_water,2020-04-08 05:00:00,5.13,5.13,5,3.7225,5
10,Chapparal,sewer_and_water,2020-04-08 06:00:00,5.41,5.41,5,4.132307692307692,5
10,Chapparal,sewer_and_water,2020-04-08 07:00:00,5.53,5.53,5,4.6866666666666665,5
10,Chapparal,sewer_and_water,2020-04-08 08:00:00,5.96,5.96,5,1.8696666666666666,5
10,Chapparal,sewer_and_water,2020-04-08 09:00:00,0,0,5,5,5
10,Chapparal,sewer_and_water,2020-04-08 10:00:00,0,0,5,5,5
10,Chapparal,sewer_and_water,2020-04-08 11:00:00,0,0,5,5,5
10,Chapparal,sewer_and_water,2020-04-08 12:00:00,0,0,5,5,5
10,Chapparal,sewer_and_water,2020-04-08 13:00:00,0,0,5,5,5
10,Chapparal,sewer_and_water,2020-04-08 14:00:00,0,0,5,5,5
10,Chapparal,sewer_and_water,2020-04-08 15:00:00,0,0,5,5,5
10,Chapparal,sewer_and_water,2020-04-08 16:00:00,0,0,5,5,5
10,Chapparal,sewer_and_water,2020-04-08 17:00:00,0,0,5,5,5
10,Chapparal,sewer_and_water,2020-04-08 18:00:00,0,0,5,5,5
10,Chapparal,sewer_and_water,2020-04-08 19:00:00,0,0,5,5,5
10,Chapparal,sewer_and_water,2020-04-08 20:00:00,0,0,5,5,5
10,Chapparal,sewer_and_water,2020-04-08 21:00:00,0,0,5,5,5
10,Chapparal,sewer_and_water,2020-04-08 22:00:00,0,0,5,5,5
10,Chapparal,sewer_and_water,2020-04-08 23:00:00,0,0,5,5,5
10,Chapparal,sewer_and_water,2020-04-09 00:00:00,0,0,5,5,5
10,Chapparal,sewer_and_water,2020-04-09 01:00:00,0,0,5,5,5
10,Chapparal,sewer_and_water,2020-04-09 02:00:00,0,0,5,5,5
10,Chapparal,sewer_and_water,2020-04-09 03:00:00,0,0,5,5,5
10,Chapparal,sewer_and_water,2020-04-09 04:00:00,6.36,6.36,5,1.2210910404624278,5
10,Chapparal,sewer_and_water,2020-04-09 05:00:00,5.41,5.41,5,3.252307692307692,5
10,Chapparal,sewer_and_water,2020-04-09 06:00:00,5.3,5.3,5,4.373333333333333,5
10,Chapparal,sewer_and_water,2020-04-09 07:00:00,5.46,5.46,5,4.064166666666667,5
10,Chapparal,sewer_and_water,2020-04-09 08:00:00,5.45,5.45,5,4.681666666666667,5
10,Chapparal,sewer_and_water,2020-04-09 09:00:00,5.55,5.55,5,3.3721428571428573,5
10,Chapparal,sewer_and_water,2020-04-09 10:00:00,5.72,5.72,5,4.048333333333333,1.22
10,Chapparal,sewer_and_water,2020-04-09 11:00:00,5.6,5.6,5,4.680833333333333,5
10,Chapparal,sewer_and_water,2020-04-09 12:00:00,5.94,5.94,5,3.723333333333333,1.19
10,Chapparal,sewer_and_water,2020-04-09 13:00:00,6.11,6.11,5,4.413846153846154,5
10,Chapparal,sewer_and_water,2020-04-09 14:00:00,6.13,6.13,5,4.0216666666666665,5
10,Chapparal,sewer_and_water,2020-04-09 15:00:00,7.32,7.32,1.35,1.176774193548387,1.11
10,Chapparal,sewer_and_water,2020-04-09 16:00:00,7.39,7.39,1.42,1.2198989898989898,1.11
10,Chapparal,sewer_and_water,2020-04-09 17:00:00,7.2,7.2,1.29,1.185,1.07
10,Chapparal,sewer_and_water,2020-04-09 18:00:00,6.85,6.85,1.32,1.2082758620689655,1.3
10,Chapparal,sewer_and_water,2020-04-09 19:00:00,6.5,6.5,5,1.8523529411764705,5
10,Chapparal,sewer_and_water,2020-04-09 20:00:00,6.42,6.42,5,2.8242857142857143,1.1
10,Chapparal,sewer_and_water,2020-04-09 21:00:00,6.3,6.3,5,3.8446153846153845,5
10,Chapparal,sewer_and_water,2020-04-09 22:00:00,5.86,5.86,5,3.536153846153846,5
10,Chapparal,sewer_and_water,2020-04-09 23:00:00,5.71,5.71,5,4.053333333333334,1.19
10,Chapparal,sewer_and_water,2020-04-10 00:00:00,5.41,5.41,5,4.681666666666667,5
10,Chapparal,sewer_and_water,2020-04-10 01:00:00,5.33,5.33,5,3.2192307692307693,5
10,Chapparal,sewer_and_water,2020-04-10 02:00:00,0,0,5,5,5
10,Chapparal,sewer_and_water,2020-04-10 03:00:00,5.14,5.14,5,4.034166666666667,5
10,Chapparal,sewer_and_water,2020-04-10 04:00:00,5.56,5.56,5,3.482666666666667,1.18
10,Chapparal,sewer_and_water,2020-04-10 05:00:00,5.63,5.63,5,4.051666666666667,5
10,Chapparal,sewer_and_water,2020-04-10 06:00:00,5.7,5.7,5,4.6866666666666665,1.24
10,Chapparal,sewer_and_water,2020-04-10 07:00:00,5.87,5.87,5,4.681666666666667,5
10,Chapparal,sewer_and_water,2020-04-10 08:00:00,5.98,5.98,5,3.7,1.14
10,Chapparal,sewer_and_water,2020-04-10 09:00:00,6.08,6.08,5,4.343333333333334,5
10,Chapparal,sewer_and_water,2020-04-10 10:00:00,5.89,5.89,5,4.6658333333333335,5
10,Chapparal,sewer_and_water,2020-04-10 11:00:00,6.19,6.19,5,4.035,5
10,Chapparal,sewer_and_water,2020-04-10 12:00:00,6.04,6.04,5,4.0408333333333335,1.18
10,Chapparal,sewer_and_water,2020-04-10 13:00:00,0,0,5,5,5
10,Chapparal,sewer_and_water,2020-04-10 14:00:00,6.14,6.14,5,3.6635714285714287,5
10,Chapparal,sewer_and_water,2020-04-10 15:00:00,6.19,6.19,5,3.8715384615384614,5
10,Chapparal,sewer_and_water,2020-04-10 16:00:00,0,0,5,5,5
10,Chapparal,sewer_and_water,2020-04-10 17:00:00,6.18,6.18,5,3.8276923076923075,5
10,Chapparal,sewer_and_water,2020-04-10 18:00:00,6.08,6.08,5,3.7241666666666666,1.16
10,Chapparal,sewer_and_water,2020-04-10 19:00:00,5.92,5.92,5,3.7383333333333333,5
10,Chapparal,sewer_and_water,2020-04-10 20:00:00,0,0,5,5,5
10,Chapparal,sewer_and_water,2020-04-10 21:00:00,5.74,5.74,5,3.470833333333333,1.26
10,Chapparal,sewer_and_water,2020-04-10 22:00:00,0,0,5,5,5
10,Chapparal,sewer_and_water,2020-04-10 23:00:00,5.31,5.31,5,3.713076923076923,5
10,Chapparal,sewer_and_water,2020-04-11 00:00:00,0,0,5,5,5
11,Terrapin Springs,sewer_and_water,2020-04-06 00:00:00,0,0,5,5,5
11,Terrapin Springs,sewer_and_water,2020-04-06 01:00:00,6.42,6.42,5,3.8575,5
11,Terrapin Springs,sewer_and_water,2020-04-06 02:00:00,6.28,6.28,5,3.37,5
11,Terrapin Springs,sewer_and_water,2020-04-06 03:00:00,5.79,5.79,5,4.694166666666667,1.33
11,Terrapin Springs,sewer_and_water,2020-04-06 04:00:00,5.74,5.74,5,4.693333333333333,1.32
11,Terrapin Springs,sewer_and_water,2020-04-06 05:00:00,5.67,5.67,5,4.6875,5
11,Terrapin Springs,sewer_and_water,2020-04-06 06:00:00,5.68,5.68,5,4.6875,5
11,Terrapin Springs,sewer_and_water,2020-04-06 07:00:00,5.48,5.48,5,4.685833333333333,5
11,Terrapin Springs,sewer_and_water,2020-04-06 08:00:00,5.21,5.21,5,4.685,5
11,Terrapin Springs,sewer_and_water,2020-04-06 09:00:00,5.07,5.07,5,4.685,5
11,Terrapin Springs,sewer_and_water,2020-04-06 10:00:00,0,0,5,5,5
11,Terrapin Springs,sewer_and_water,2020-04-06 11:00:00,4.8,4.8,5,4.681666666666667,1.18
11,Terrapin Springs,sewer_and_water,2020-04-06 12:00:00,0,0,5,5,5
11,Terrapin Springs,sewer_and_water,2020-04-06 13:00:00,4.5,4.5,5,4.345,5
11,Terrapin Springs,sewer_and_water,2020-04-06 14:00:00,3.86,3.86,5,4.68,5
11,Terrapin Springs,sewer_and_water,2020-04-06 15:00:00,3.59,3.59,5,3.6933333333333334,5
11,Terrapin Springs,sewer_and_water,2020-04-06 16:00:00,2.96,2.96,5,1.305625,1.2
11,Terrapin Springs,sewer_and_water,2020-04-06 17:00:00,1.39,1.39,5,1.7794736842105263,1.22
11,Terrapin Springs,sewer_and_water,2020-04-06 18:00:00,2.09,2.09,5,2.8364285714285713,1.16
11,Terrapin Springs,sewer_and_water,2020-04-06 19:00:00,2.91,2.91,5,4.112307692307692,5
11,Terrapin Springs,sewer_and_water,2020-04-06 20:00:00,3.43,3.43,5,4.345,5
11,Terrapin Springs,sewer_and_water,2020-04-06 21:00:00,3.51,3.51,5,4.68,5
11,Terrapin Springs,sewer_and_water,2020-04-06 22:00:00,3.87,3.87,5,4.345,1.04
11,Terrapin Springs,sewer_and_water,2020-04-06 23:00:00,4.11,4.11,5,4.351666666666667,5
11,Terrapin Springs,sewer_and_water,2020-04-07 00:00:00,4.26,4.26,5,4.0575,1.19
11,Terrapin Springs,sewer_and_water,2020-04-07 01:00:00,4.39,4.39,5,4.045,5
11,Terrapin Springs,sewer_and_water,2020-04-07 02:00:00,4.84,4.84,5,3.7091666666666665,5
11,Terrapin Springs,sewer_and_water,2020-04-07 03:00:00,5.17,5.17,5,4.043333333333333,5
11,Terrapin Springs,sewer_and_water,2020-04-07 04:00:00,5.3,5.3,5,4.05,1.17
11,Terrapin Springs,sewer_and_water,2020-04-07 05:00:00,5.26,5.26,5,3.6891666666666665,5
11,Terrapin Springs,sewer_and_water,2020-04-07 06:00:00,5.17,5.17,5,4.05,5
11,Terrapin Springs,sewer_and_water,2020-04-07 07:00:00,5.01,5.01,5,4.379166666666666,5
11,Terrapin Springs,sewer_and_water,2020-04-07 08:00:00,5.18,5.18,5,4.411538461538462,5
11,Terrapin Springs,sewer_and_water,2020-04-07 09:00:00,5.11,5.11,5,4.680833333333333,5
11,Terrapin Springs,sewer_and_water,2020-04-07 10:00:00,0,0,5,5,5
11,Terrapin Springs,sewer_and_water,2020-04-07 11:00:00,5.53,5.53,5,4.033333333333333,5
11,Terrapin Springs,sewer_and_water,2020-04-07 12:00:00,5.58,5.58,5,3.7225,5
11,Terrapin Springs,sewer_and_water,2020-04-07 13:00:00,5.63,5.63,5,4.679166666666666,5
11,Terrapin Springs,sewer_and_water,2020-04-07 14:00:00,5.62,5.62,5,4.684166666666667,5
11,Terrapin Springs,sewer_and_water,2020-04-07 15:00:00,5.75,5.75,5,4.041666666666667,5
11,Terrapin Springs,sewer_and_water,2020-04-07 16:00:00,5.59,5.59,5,4.3758333333333335,5
11,Terrapin Springs,sewer_and_water,2020-04-07 17:00:00,5.76,5.76,5,4.0441666666666665,5
11,Terrapin Springs,sewer_and_water,2020-04-07 18:00:00,0,0,5,5,5
11,Terrapin Springs,sewer_and_water,2020-04-07 19:00:00,5.64,5.64,5,4.6866666666666665,5
